"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0035456","response to interferon-beta",64,0.784666209224354,2.90930640105118,1e-10,4.20058651670986e-08,3.79695700592992e-08,1072,"tags=66%, list=11%, signal=59%","100702/142980/545384/432555/623121/60440/21822/15959/102639543/236312/240327/69550/620913/100039796/226695/381308/100033459/55932/319278/15953/14469/23960/15957/226691/246730/100040462/15950/15944/66141/327959/16145/71701/15951/667214/64704/72935/94088/114643/56489/229900/54396/72512"
"GO:0035458","cellular response to interferon-beta",55,0.799580963089865,2.8756246383175,1e-10,4.20058651670986e-08,3.79695700592992e-08,1072,"tags=67%, list=11%, signal=60%","100702/142980/545384/432555/623121/60440/21822/15959/102639543/236312/240327/620913/100039796/226695/381308/100033459/55932/15953/14469/23960/15957/226691/246730/100040462/15950/15944/16145/71701/15951/667214/64704/72935/94088/114643/229900/54396/72512"
"GO:0001562","response to protozoan",36,0.782321652923636,2.53646286282986,1e-10,4.20058651670986e-08,3.79695700592992e-08,1060,"tags=56%, list=11%, signal=50%","626578/11846/100702/17472/60440/21822/100039796/76074/74481/55932/14469/236573/16145/21939/15900/16193/16153/229900/16160/54396"
"GO:0042832","defense response to protozoan",34,0.78577486012435,2.53144619721657,1e-10,4.20058651670986e-08,3.79695700592992e-08,1060,"tags=59%, list=11%, signal=53%","626578/11846/100702/17472/60440/21822/100039796/76074/74481/55932/14469/236573/16145/21939/15900/16193/16153/229900/16160/54396"
"GO:0051607","defense response to virus",249,0.547170459234059,2.48221410893515,1e-10,4.20058651670986e-08,3.79695700592992e-08,1260,"tags=37%, list=13%, signal=33%","16161/17472/667373/142980/434219/17858/15958/15959/69550/20304/667370/74568/246779/319278/66824/14469/23960/54123/15957/24110/226691/246730/58203/58185/100038882/107569/15944/17454/66141/98999/15587/57444/16145/20821/234311/170743/54445/78416/56213/18854/231655/21939/80861/12362/14190/112419/434341/15945/16193/17329/21849/81897/209200/56045/20128/237886/20847/16363/434218/72935/11810/71956/67775/229898/73945/94088/114643/56417/209387/209590/229900/170742/71586/246728/16160/19106/23962/230073/19260/106759/384309/54396/72512/246727/224647/12909/56532/80285/22670/276950/233912"
"GO:0034341","response to type II interferon",128,0.574355386219178,2.42255479013913,1e-10,4.20058651670986e-08,3.79695700592992e-08,1100,"tags=33%, list=11%, signal=30%","626578/11846/16161/100702/17472/20296/142980/21822/69550/20304/76074/18126/55932/319278/14469/236573/20912/15944/66141/108670/16145/20821/13163/13614/226421/15900/11898/12362/434341/14026/53312/229898/209590/229900/17470/279028/11629/16160/12332/20909/54396/547253"
"GO:0071346","cellular response to type II interferon",106,0.584959957457405,2.38683304665992,1.02766642610639e-10,4.20058651670986e-08,3.79695700592992e-08,1100,"tags=33%, list=11%, signal=30%","626578/11846/16161/100702/17472/20296/142980/20304/76074/18126/55932/14469/236573/20912/15944/108670/16145/13163/13614/226421/15900/11898/12362/434341/14026/229898/229900/17470/279028/11629/16160/12332/20909/54396/547253"
"GO:0009615","response to virus",315,0.511561733191247,2.38154794685038,1e-10,4.20058651670986e-08,3.79695700592992e-08,1260,"tags=33%, list=13%, signal=30%","16161/99899/17472/667373/142980/434219/17858/15958/21822/15959/17857/69550/20304/667370/74568/246779/319278/66824/64685/67963/14469/23960/54123/15957/24110/226691/246730/58203/58185/100038882/107569/15944/17454/66141/98999/15587/57444/16145/20821/234311/170743/54445/78416/56213/18854/231655/21939/80861/12362/14190/112419/434341/15945/16193/17329/21849/81897/209200/56045/18987/20128/237886/16859/20847/16363/434218/72935/11810/71956/12028/76933/67775/16819/629303/229898/73945/94088/114643/56417/209387/209590/56489/229900/170742/11769/71586/246728/16160/19106/17127/23962/230073/19260/106759/384309/54396/72512/246727/224647/12909/56532/80285/22670/276950/233912"
"GO:0042742","defense response to bacterium",182,0.504920834591199,2.22424730459066,1e-10,4.20058651670986e-08,3.79695700592992e-08,1170,"tags=34%, list=12%, signal=30%","626578/100702/14129/17472/74748/60440/18439/76074/18787/93719/18126/107831/12369/55932/14824/66824/14469/23960/236573/27007/246730/100038882/13586/80385/15944/98999/16145/78416/16197/69146/15900/12362/20723/14991/12010/16153/81897/231507/17476/672511/24105/16859/16819/229898/17002/72124/114643/17951/14000/192187/94178/229900/16151/17952/246728/16160/54396/230979/246727/107607/16173"
"GO:0009617","response to bacterium",488,0.430060306112068,2.07981706537417,1e-10,4.20058651670986e-08,3.79695700592992e-08,1170,"tags=27%, list=12%, signal=25%","626578/100702/14129/99899/17472/238393/20296/434219/74748/17858/60440/21822/15959/268567/18439/14962/20210/76074/18787/93719/225845/18126/246779/107831/20364/12369/226695/381308/246256/110454/55932/14824/12774/66824/22259/26362/14469/21355/23960/15957/236573/24110/27007/246730/12257/433470/100038882/327957/13586/22169/20208/80385/16912/15944/98999/17079/108670/16145/13614/78416/16197/20558/69146/18104/15900/11898/80861/12362/20723/27419/14991/434341/15945/12010/16193/15951/16153/17329/109778/12514/81897/231507/17476/212937/672511/20128/24105/16859/236193/30805/16819/12567/212943/229898/17002/72124/217166/67138/94088/110794/114643/17951/14000/192187/209387/209590/20927/94178/54448/14776/229900/17470/279028/12371/16151/17952/109032/246728/16160/16476/19106/67245/19260/106759/54396/230979/246727/63953/70310/17319/27364/107607/16173"
"GO:0002831","regulation of response to biotic stimulus",473,0.420211506230089,2.03560430118553,1e-10,4.20058651670986e-08,3.79695700592992e-08,1228,"tags=25%, list=12%, signal=23%","11846/16161/17472/142980/545384/434219/74748/623121/102639543/236312/18439/20304/246779/226695/215900/381308/100033459/55932/14824/66824/64685/22259/14469/21355/23960/54123/24110/27007/226691/71740/70110/246730/58203/58185/100040462/100038882/327957/22628/15950/15944/98999/17079/16145/20821/234311/170743/54445/56213/54698/18854/69146/231655/226421/16783/80861/12362/20723/14190/27419/30925/14991/434341/100340/15951/81897/209200/212937/56045/231712/12122/53610/20128/16859/20847/16363/72935/12370/71956/229898/17002/73945/21354/69104/217166/94088/114643/56417/13874/209387/209590/94178/56489/13982/229900/170742/71586/16160/67845/19106/77777/67245/230073/19260/106759/384309/54396/72512/213541/547253/246727/63953/17319/19386/107607/224647/230594/67705/80285"
"GO:0045088","regulation of innate immune response",404,0.422580351147674,2.02081113585197,1e-10,4.20058651670986e-08,3.79695700592992e-08,1157,"tags=25%, list=12%, signal=23%","11846/142980/545384/434219/74748/623121/102639543/236312/18439/226695/215900/381308/100033459/55932/14824/66824/64685/22259/14469/21355/23960/54123/24110/27007/226691/71740/70110/246730/58203/58185/100040462/100038882/327957/15950/15944/98999/16145/20821/234311/170743/54445/54698/69146/231655/226421/16783/80861/12362/20723/27419/30925/14991/434341/100340/15951/81897/212937/56045/231712/12122/53610/20128/16859/20847/16363/72935/12370/71956/229898/17002/73945/21354/69104/217166/94088/114643/56417/13874/209387/94178/56489/13982/229900/71586/16160/67845/19106/77777/67245/230073/19260/106759/384309/54396/72512/213541/547253/246727/63953/19386/107607"
"GO:0045824","negative regulation of innate immune response",76,0.63201702057934,2.44209486881588,3.92738076055731e-10,1.37598590218097e-07,1.24376900477198e-07,1143,"tags=42%, list=11%, signal=38%","11846/74748/14824/64685/21355/23960/24110/226691/71740/246730/100038882/15944/16145/20821/80861/20723/434341/100340/56045/231712/16859/20847/21354/114643/56417/94178/54396/213541/547253/246727/63953/19386"
"GO:0002832","negative regulation of response to biotic stimulus",103,0.576855339807194,2.33314584985336,3.83646956597643e-10,1.37598590218097e-07,1.24376900477198e-07,1548,"tags=41%, list=15%, signal=35%","11846/74748/14824/64685/21355/23960/24110/226691/71740/246730/100038882/22628/15944/16145/20821/56213/80861/20723/14190/434341/100340/56045/231712/16859/20847/17002/21354/114643/56417/94178/54396/213541/547253/246727/63953/19386/224647/21672/56335/60533/23825/15170"
"GO:0002833","positive regulation of response to biotic stimulus",359,0.40777752161024,1.9276247308605,1.05510438133979e-09,3.23455436904479e-07,2.9237497725021e-07,1157,"tags=24%, list=12%, signal=22%","11846/142980/545384/434219/623121/102639543/236312/18439/226695/381308/100033459/55932/14824/66824/64685/22259/14469/23960/54123/27007/226691/70110/246730/58203/58185/100040462/327957/22628/15950/15944/98999/17079/16145/234311/170743/54445/54698/69146/231655/226421/16783/80861/12362/27419/30925/14991/434341/100340/15951/81897/212937/12122/53610/20128/16859/16363/72935/71956/229898/17002/73945/69104/217166/94088/114643/13874/209387/56489/13982/229900/71586/16160/67845/19106/77777/67245/230073/19260/106759/384309/54396/72512/246727/17319/19386/107607"
"GO:0031349","positive regulation of defense response",430,0.385732438887592,1.85266665060227,1.0129563648815e-09,3.23455436904479e-07,2.9237497725021e-07,1170,"tags=23%, list=12%, signal=22%","11846/20306/14129/142980/545384/434219/623121/102639543/236312/18439/20304/18787/226695/381308/100033459/55932/14824/12774/66824/64685/22259/13040/14469/23960/54123/27007/226691/70110/246730/58203/58185/100040462/327957/15950/15944/98999/15587/16145/234311/170743/54445/54698/69146/231655/226421/16783/80861/12362/27419/30925/14991/434341/100340/16193/15951/11541/81897/212937/12122/53610/85305/20128/16859/16363/72935/12370/71956/229898/17002/73945/69104/217166/94088/114643/13874/209387/56489/13982/229900/71609/71586/16160/67845/16835/19106/77777/67245/230073/19260/106759/13202/384309/14609/54396/72512/16534/246727/19386/56312/107607/16173"
"GO:0001906","cell killing",144,0.519397741215901,2.21991659178508,1.49892489104937e-09,4.32483917093952e-07,3.90927036600617e-07,1374,"tags=38%, list=14%, signal=33%","11846/14129/20296/71898/18439/14962/246256/55932/12774/14469/21355/27007/71740/80385/18950/18477/16145/16197/54698/16783/15042/20723/14190/30925/14991/15945/12010/15040/17329/15039/20343/16854/12122/16859/12479/229898/17002/21354/110557/22122/69582/229900/16160/77777/54396/50908/16173/50909/56532/57266/55960/13032/14972/15015/15139"
"GO:0001819","positive regulation of cytokine production",386,0.383510836311964,1.82492210541109,1.12754321100672e-08,3.07255524999331e-06,2.77731696184813e-06,1417,"tags=27%, list=14%, signal=24%","16161/14129/17472/20296/142980/18439/20304/12655/18787/18126/246779/73181/217203/20612/12774/66824/27218/23960/54123/27007/226691/246730/58185/100038882/327957/80385/18950/12267/15587/327959/170743/54445/54698/17085/69146/21939/226421/15900/14257/80861/12362/22724/30925/14991/12010/16193/16153/15442/108723/11541/81897/20698/18987/16859/72935/12370/71956/12479/229898/94088/114643/17951/13874/209590/20927/56489/54448/17470/667034/71609/11629/71586/246728/16160/68576/19106/17127/77777/67245/230073/19260/106759/384309/72512/230979/22030/246727/17319/107607/16173/230594/101540/67705/11487/56632/13058/16162/15461/11352/15139/60533/74131/56438/15977"
"GO:0050777","negative regulation of immune response",152,0.488205424520119,2.10287200229687,1.27736246472117e-08,3.29761204708281e-06,2.98074831102802e-06,1556,"tags=35%, list=16%, signal=30%","11846/74748/14824/64685/21355/27218/23960/24110/226691/71740/246730/100038882/22628/15944/435653/16145/20821/22694/16197/80861/20723/14190/22724/434341/100340/16153/56045/16854/231712/16859/20847/21354/114643/56417/19172/94178/14776/15216/16160/54396/230979/213541/547253/246727/63953/19386/56335/235587/60533/15977/23825/15170/213208"
"GO:0002218","activation of innate immune response",296,0.40630823775159,1.87634764547419,1.44988935428867e-08,3.55585364139298e-06,3.21417576855995e-06,1157,"tags=24%, list=12%, signal=22%","142980/545384/434219/623121/102639543/236312/18439/226695/381308/100033459/55932/66824/64685/22259/14469/23960/54123/27007/226691/70110/246730/58203/58185/100040462/327957/15950/15944/98999/16145/234311/170743/54445/69146/231655/226421/80861/12362/27419/100340/15951/81897/212937/53610/20128/16363/72935/71956/229898/17002/73945/69104/217166/114643/209387/56489/13982/229900/71586/67845/19106/67245/230073/19260/106759/384309/54396/72512/246727/19386/107607"
"GO:0060759","regulation of response to cytokine stimulus",132,0.506594439666418,2.14541507670989,2.21417831696394e-08,5.17168792605148e-06,4.67474640152988e-06,1229,"tags=33%, list=12%, signal=30%","11846/20304/66824/26362/23960/54123/24110/246730/58203/11746/100038882/15944/23939/16145/13614/21939/12362/434341/16193/20698/56045/20847/108143/73945/94088/114643/56417/17951/30940/12977/56489/13601/17952/71586/230073/384309/54396/72512/213541/547253/22030/246727/80285/11487"
"GO:0045089","positive regulation of innate immune response",343,0.394083662852952,1.85190280758721,5.14502638760108e-08,1.14710701959924e-05,1.03688282988401e-05,1157,"tags=24%, list=12%, signal=22%","142980/545384/434219/623121/102639543/236312/18439/226695/381308/100033459/55932/66824/64685/22259/14469/23960/54123/27007/226691/70110/246730/58203/58185/100040462/327957/15950/15944/98999/16145/234311/170743/54445/54698/69146/231655/226421/16783/80861/12362/27419/30925/14991/434341/100340/15951/81897/212937/12122/53610/20128/16859/16363/72935/71956/229898/17002/73945/69104/217166/94088/114643/13874/209387/56489/13982/229900/71586/16160/67845/19106/77777/67245/230073/19260/106759/384309/54396/72512/246727/19386/107607"
"GO:0016032","viral process",229,0.42680827754237,1.91750167915212,7.93619751212817e-08,1.69248038247777e-05,1.52985189570178e-05,2152,"tags=37%, list=22%, signal=30%","434219/17858/19288/71223/69550/20304/20612/319278/26362/27218/23960/74735/15957/12642/226691/71740/246730/58185/73711/100038882/66141/98999/15587/57444/73158/20821/231655/13030/22278/18145/68953/30954/21849/16543/20128/67028/229898/17002/94088/114643/56417/17951/209387/229900/23983/71586/246728/13830/16476/19106/244183/23962/230979/17254/246727/27979/55944/76959/17999/20684/67778/52513/75608/15977/23825/80287/66101/20587/319236/93679/67231/270096/69019/20815/268373/18186/66700/16852/14265/667823/72949/107373/76681/16201/23961"
"GO:0001959","regulation of cytokine-mediated signaling pathway",122,0.50673411755032,2.11631626871604,8.90046558751974e-08,1.81903265444935e-05,1.64424390590496e-05,1229,"tags=33%, list=12%, signal=29%","11846/20304/66824/26362/23960/54123/24110/246730/58203/11746/100038882/15944/16145/13614/21939/12362/434341/16193/20698/56045/20847/73945/94088/114643/56417/17951/30940/12977/56489/13601/17952/384309/54396/72512/213541/547253/22030/246727/80285/11487"
"GO:0048525","negative regulation of viral process",63,0.613773139421725,2.27021180427777,9.9892604069639e-08,1.95989289184632e-05,1.77156904564766e-05,1545,"tags=51%, list=15%, signal=43%","17858/19288/69550/20304/319278/23960/74735/15957/12642/226691/246730/58185/100038882/66141/98999/57444/20821/231655/21849/17002/94088/114643/56417/71586/246728/19106/23962/246727/20684/15977/23825/80287"
"GO:0034340","response to type I interferon",68,0.595737856997858,2.24832649151687,1.05763880404711e-07,1.99527628225041e-05,1.80355248690138e-05,1459,"tags=44%, list=15%, signal=38%","17858/319278/23960/54123/24110/12642/246730/58203/100038882/66141/231655/434341/56045/20847/94088/114643/56417/56489/71586/246728/23962/384309/72512/213541/246727/20684/56335/56438/15977/338467"
"GO:0002252","immune effector process",448,0.357935306308922,1.72321481480378,1.16732247396712e-07,2.12063582770693e-05,1.9168663783039e-05,1438,"tags=25%, list=14%, signal=22%","11846/16161/14129/20296/142980/74748/19288/18439/69550/14962/18126/246779/215900/246256/14824/13388/66824/64685/26362/21355/27218/54123/27007/71740/70110/58185/12268/20912/71890/327957/22628/80385/18950/18844/27060/18477/17079/435653/234311/170743/54445/22694/16197/54698/17085/21939/15900/16783/15042/80861/12362/20723/14190/22724/30925/14991/12010/16193/15040/16153/11541/15039/81897/20343/16854/12122/85305/16859/12479/21354/110557/94088/12260/22122/15368/209590/69582/15216/16160/77777/230073/108138/19260/106759/20909/16848/230979/22030/63953/17319/50908/107607/16173/50909/56532/55960/56632/13032/12262/14972/16162/15015/21672/15139/235587/60533/210293/74131/15977/11433/110213"
"GO:0050792","regulation of viral process",118,0.508874457323817,2.11068713762959,1.76477424794741e-07,3.09150631649358e-05,2.79444704223853e-05,2152,"tags=46%, list=22%, signal=36%","434219/17858/19288/69550/20304/319278/26362/23960/74735/15957/12642/226691/246730/58185/100038882/66141/98999/57444/73158/20821/231655/21849/16543/20128/17002/94088/114643/56417/209387/229900/71586/246728/13830/19106/244183/23962/246727/20684/15977/23825/80287/66101/319236/93679/67231/20815/268373/16852/14265/667823/107373/76681/16201/23961"
"GO:0045071","negative regulation of viral genome replication",43,0.659622625110197,2.21829624920149,2.27244403564917e-07,3.8435648258135e-05,3.47424111729738e-05,1545,"tags=60%, list=15%, signal=51%","17858/69550/20304/319278/23960/226691/246730/58185/100038882/66141/98999/57444/231655/21849/17002/94088/114643/56417/71586/246728/19106/23962/246727/15977/23825/80287"
"GO:0002683","negative regulation of immune system process",381,0.372239633582664,1.77216356481434,4.50594428625812e-07,7.36721890803203e-05,6.65931134516463e-05,1438,"tags=26%, list=14%, signal=23%","11846/93695/20296/74748/69550/213233/23886/14824/13388/64685/22259/26362/21355/27218/23960/24110/27007/226691/71740/246730/100038882/237256/22628/15944/435653/16145/20821/22694/20971/16197/54698/17289/226421/14605/16658/80861/16184/20723/14190/22724/434341/100340/16153/12514/20343/56045/16854/231712/13011/20128/12703/16859/20847/107829/17002/73945/21354/69104/217166/104418/114643/56417/15368/19172/94178/11920/14776/17470/69754/15216/107321/72828/16160/67845/16835/67245/19260/54396/230979/15902/213541/547253/246727/63953/17319/19386/12517/22350/57781/12262/21672/56335/15139/235587/60533/15977/11433/110213"
"GO:0050830","defense response to Gram-positive bacterium",64,0.588970716811007,2.1837263492508,5.77129724065135e-07,9.13168160174028e-05,8.25422885488064e-05,1170,"tags=38%, list=12%, signal=33%","626578/100702/17472/18439/76074/93719/55932/66824/14469/236573/27007/13586/78416/16197/69146/12010/17476/17002/72124/14000/229900/230979/107607/16173"
"GO:0019882","antigen processing and presentation",92,0.539085707931793,2.1335023596967,6.22698463964592e-07,9.54479989295726e-05,8.62765108624625e-05,1017,"tags=36%, list=10%, signal=33%","14129/80898/213233/16913/19186/246256/66824/13040/73149/21355/19188/19156/269799/474145/16912/54445/15042/21356/14190/14991/12010/15040/15039/12514/17476/13011/71779/12479/21354/110557/56495/15216/77777"
"GO:0002474","antigen processing and presentation of peptide antigen via MHC class I",35,0.68201246419112,2.19473958316055,1.04883767998481e-06,0.000155895418797742,0.000140915607913748,1352,"tags=60%, list=14%, signal=52%","14129/80898/213233/73149/21355/269799/474145/15042/21356/14991/12010/15040/15039/17476/21354/110557/56495/15216/77777/14972/15015"
"GO:0001909","leukocyte mediated cytotoxicity",99,0.510680002223056,2.06389854017482,1.26125501171296e-06,0.000181954583307414,0.000164470777378793,1352,"tags=37%, list=14%, signal=33%","11846/14129/20296/18439/246256/21355/27007/71740/80385/18950/18477/16197/54698/16783/15042/20723/30925/14991/12010/15040/15039/20343/12122/16859/12479/21354/110557/22122/69582/16160/77777/16173/56532/55960/13032/14972/15015"
"GO:0060338","regulation of type I interferon-mediated signaling pathway",36,0.673785616174283,2.18456460529775,1.59389359299357e-06,0.000211298596584688,0.000190995158284179,1362,"tags=50%, list=14%, signal=43%","23960/54123/24110/246730/58203/100038882/434341/56045/20847/94088/114643/56417/56489/384309/72512/213541/246727/56335"
"GO:0019058","viral life cycle",182,0.427442977266556,1.88294644411156,1.55856481339289e-06,0.000211298596584688,0.000190995158284179,2152,"tags=39%, list=22%, signal=31%","434219/17858/71223/69550/20304/20612/319278/26362/27218/23960/12642/226691/71740/246730/58185/73711/100038882/66141/98999/15587/57444/73158/231655/13030/18145/68953/30954/21849/20128/67028/229898/17002/94088/114643/56417/17951/209387/229900/23983/71586/246728/19106/244183/23962/230979/17254/246727/76959/17999/67778/52513/75608/15977/23825/80287/66101/20587/319236/67231/69019/20815/268373/18186/66700/16852/14265/667823/107373/76681/16201/23961"
"GO:0002443","leukocyte mediated immunity",279,0.378150786041991,1.73831591108726,1.52795470249155e-06,0.000211298596584688,0.000190995158284179,1417,"tags=26%, list=14%, signal=23%","11846/14129/20296/142980/18439/69550/215900/246256/21355/27218/54123/27007/71740/58185/12268/20912/71890/327957/22628/80385/18950/27060/18477/435653/54445/16197/54698/21939/16783/15042/20723/30925/14991/12010/16193/15040/11541/15039/81897/20343/12122/16859/12479/21354/110557/12260/22122/15368/209590/69582/15216/16160/77777/230073/108138/106759/20909/22030/50908/16173/50909/56532/55960/56632/13032/12262/14972/15015/15139/235587/60533/74131/15977"
"GO:0002253","activation of immune response",443,0.340399718333826,1.64064427401302,1.69063143238185e-06,0.000218224925679815,0.00019725594440976,1374,"tags=23%, list=14%, signal=21%","142980/545384/434219/623121/102639543/236312/18439/14962/18126/226695/381308/100033459/55932/66824/64685/22259/14469/23960/54123/27007/226691/70110/246730/58203/58185/12268/12494/100040462/327957/15950/15944/12267/98999/16145/234311/170743/54445/69146/231655/226421/80861/12362/30954/27419/100340/15951/108723/109778/81897/212937/16854/68119/53610/20128/24105/16363/72935/71956/12028/229898/17002/73945/69104/217166/104418/12260/114643/209387/56489/13982/229900/16151/107321/71586/67845/19106/67245/230073/19260/106759/384309/54396/72512/74015/16534/101476/246727/19386/50908/107607/12517/50909/101540/67705/22350/12262/110006/15461/70796/52513/56174/15139"
"GO:0140888","interferon-mediated signaling pathway",79,0.541085093290979,2.09745594109624,1.90509830353928e-06,0.000233612679471504,0.000211165106697564,1459,"tags=41%, list=15%, signal=35%","11846/23960/54123/24110/246730/58203/100038882/15944/66141/16145/231655/434341/56045/20847/94088/114643/56417/56489/71586/246728/23962/384309/54396/72512/213541/547253/246727/80285/56335/56438/15977/338467"
"GO:0002703","regulation of leukocyte mediated immunity",188,0.424138727141757,1.87000854412883,1.88867526861797e-06,0.000233612679471504,0.000211165106697564,1417,"tags=28%, list=14%, signal=25%","11846/14129/20296/142980/18439/69550/215900/21355/27218/27007/71740/58185/71890/327957/22628/18950/16197/54698/21939/16783/15042/20723/30925/14991/12010/16193/15040/11541/15039/81897/20343/12122/16859/12479/21354/110557/15368/15216/16160/77777/230073/106759/20909/22030/16173/56532/56632/14972/15015/235587/60533/74131/15977"
"GO:0002449","lymphocyte mediated immunity",204,0.414665525174573,1.84476445055798,2.8403920510026e-06,0.000339807878296775,0.000307156131420358,1417,"tags=28%, list=14%, signal=25%","11846/14129/18439/215900/246256/21355/27218/54123/27007/71740/58185/12268/71890/22628/18950/27060/18477/435653/54445/16197/54698/21939/16783/15042/20723/30925/14991/12010/16193/15040/15039/12122/16859/12479/21354/110557/12260/22122/69582/15216/16160/77777/108138/22030/50908/16173/50909/56532/55960/13032/12262/14972/15015/15139/235587/60533/74131/15977"
"GO:1903900","regulation of viral life cycle",91,0.519316689908132,2.05511813577224,3.61596634047841e-06,0.000422293211905872,0.000381715544513661,2152,"tags=49%, list=22%, signal=39%","434219/17858/69550/20304/319278/26362/23960/12642/226691/246730/58185/100038882/66141/98999/57444/73158/231655/21849/20128/17002/94088/114643/56417/209387/229900/71586/246728/19106/244183/23962/246727/15977/23825/80287/66101/319236/20815/268373/16852/14265/667823/107373/76681/16201/23961"
"GO:0140053","mitochondrial gene expression",129,0.45948892052548,1.94104075635307,7.31214275558606e-06,0.000834094423631387,0.000753947253036193,2760,"tags=50%, list=28%, signal=37%","102436/71701/94064/71989/66047/107734/21780/18100/79044/14548/94066/75398/380773/52477/94065/69163/66121/118451/52856/56282/233870/60441/68463/69956/67308/68836/24030/78523/211064/66493/66077/27395/76784/68565/52469/71799/94067/27397/64657/59016/66258/108853/94061/28028/67840/545725/15278/68550/68735/67773/27393/121022/59054/83485/66966/67851/68537/67707/66292/56284/52575/353242/28030/50529/107732"
"GO:0002697","regulation of immune effector process",291,0.368256593032232,1.70668620524678,7.74516638709863e-06,0.0008634100256527,0.000780445952690417,1438,"tags=26%, list=14%, signal=23%","11846/14129/20296/142980/74748/18439/69550/246779/215900/14824/66824/26362/21355/27218/27007/71740/58185/71890/327957/22628/18950/234311/170743/22694/16197/54698/21939/16783/15042/80861/12362/20723/14190/22724/30925/14991/12010/16193/15040/16153/11541/15039/81897/20343/16854/12122/16859/12479/21354/110557/94088/15368/15216/16160/77777/230073/19260/106759/20909/230979/22030/63953/17319/107607/16173/56532/56632/14972/15015/235587/60533/74131/15977/11433/110213"
"GO:0035457","cellular response to interferon-alpha",18,0.770422391822966,2.16620891756935,8.09762240244639e-06,0.000882640841866657,0.00079782890196735,800,"tags=56%, list=8%, signal=51%","667373/15958/381308/26362/23960/15957/246730/112419/15951/114643"
