"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071222","cellular response to lipopolysaccharide","34/758","312/25730",0.108974358974359,3.69909004803464,8.35686480611199,6.33766057867794e-11,9.76613051107887e-09,7.90432166569917e-09,"Ccl2/Pycard/Axl/Gbp10/Serpine1/Casp7/Nr1h3/Scimp/Ccr5/Fcgr4/Ass1/Tspo/Klrk1/Cd180/Casp1/Gbp6/B2m/Trim30c/Cebpe/Irf8/Zfp709/Cdk4/Tlr9/Il6/Gbp3/Epsti1/Cd68/Irgm1/Cmpk2/Ltf/Trim30a/Gbp2/Nos2/Trim30d",34
"GO:0050777","negative regulation of immune response","29/758","233/25730",0.124463519313305,4.22486326112313,8.61517525102725,6.79897349568629e-11,1.01495926215292e-08,8.21468080580781e-09,"Zfp35/Fgl2/Grn/Slamf8/Il7r/Zbtb7b/Tap2/Psmb4/Arg1/Lgals3/Slamf1/Nectin4/Ywhag/Lgals9/Usp18/Ifi207/Smpdl3b/Oas1g/Fcrlb/Nmi/Trim21/Serpinb9/Oas1a/Mcoln1/Dhx58/Irgm1/Isg15/Trafd1/Stat2",29
"GO:0071216","cellular response to biotic stimulus","36/758","352/25730",0.102272727272727,3.47160590069561,8.13469457855935,1.05636207226806e-10,1.52916412703774e-08,1.23764526042762e-08,"Ccl2/Pycard/Axl/Gbp10/Bid/Serpine1/Casp7/Nr1h3/Scimp/Ccr5/Fcgr4/Ass1/Tspo/Klrk1/Cd180/Casp1/Gbp6/Atg10/B2m/Trim30c/Cebpe/Irf8/Zfp709/Cdk4/Tlr9/Il6/Gbp3/Epsti1/Cd68/Irgm1/Cmpk2/Ltf/Trim30a/Gbp2/Nos2/Trim30d",36
"GO:0001910","regulation of leukocyte mediated cytotoxicity","22/758","138/25730",0.159420289855072,5.41145654085886,9.0529230316671,1.13459421684644e-10,1.59410487466925e-08,1.29020574565851e-08,"Ccl2/P2rx7/Bid/Sell/Lamp1/Crtam/Il7r/Tap2/H2-M3/Arg1/Klrk1/Nectin4/Lgals9/B2m/H2-Q6/Slamf6/H2-T22/H2-T23/Serpinb9/Cd1d1/Pnp/H2-T24",22
"GO:0002703","regulation of leukocyte mediated immunity","34/758","320/25730",0.10625,3.60661279683377,8.17463881095177,1.25934288228536e-10,1.71882312819348e-08,1.39114779146891e-08,"Ccl2/P2rx7/Bid/Sell/Lamp1/Scimp/Mad2l2/Cd40/Crtam/Il7r/Tap2/Tlr3/H2-M3/Arg1/Klrk1/Slamf1/Fcgr1/Nectin4/Ywhag/Lgals9/B2m/H2-Q6/Slamf6/Bst2/Adora2b/H2-T22/Tlr9/H2-T23/Serpinb9/Cd1d1/Il6/Pnp/H2-T24/Rsad2",34
"GO:0031341","regulation of cell killing","23/758","153/25730",0.150326797385621,5.10278165795782,8.86785763093476,1.45388799756829e-10,1.9292286012177e-08,1.56144170031238e-08,"Ccl2/P2rx7/Bid/Sell/Lamp1/Crtam/Ccr5/Il7r/Tap2/H2-M3/Arg1/Klrk1/Nectin4/Lgals9/B2m/H2-Q6/Slamf6/H2-T22/H2-T23/Serpinb9/Cd1d1/Pnp/H2-T24",23
"GO:0071219","cellular response to molecule of bacterial origin","34/758","323/25730",0.105263157894737,3.57311484516039,8.10780193761611,1.61916583993078e-10,2.09047438306739e-08,1.69194768991913e-08,"Ccl2/Pycard/Axl/Gbp10/Serpine1/Casp7/Nr1h3/Scimp/Ccr5/Fcgr4/Ass1/Tspo/Klrk1/Cd180/Casp1/Gbp6/B2m/Trim30c/Cebpe/Irf8/Zfp709/Cdk4/Tlr9/Il6/Gbp3/Epsti1/Cd68/Irgm1/Cmpk2/Ltf/Trim30a/Gbp2/Nos2/Trim30d",34
"GO:0031343","positive regulation of cell killing","19/758","104/25730",0.182692307692308,6.20141566876395,9.26013276924149,1.89257448636926e-10,2.37916534773315e-08,1.92560279458014e-08,"Ccl2/P2rx7/Bid/Sell/Lamp1/Crtam/Ccr5/Tap2/H2-M3/Arg1/Klrk1/B2m/H2-Q6/Slamf6/H2-T22/H2-T23/Cd1d1/Pnp/H2-T24",19
"GO:0001959","regulation of cytokine-mediated signaling pathway","24/758","169/25730",0.142011834319527,4.82053363725781,8.68156163784348,1.94849551861415e-10,2.38665720318456e-08,1.9316664075222e-08,"Pycard/Axl/Anxa4/Cd40/Csf1/Otud4/Arg1/Ccl5/Casp1/Sphk1/Edn1/Usp18/Trim6/Irf7/Ecm1/Oas1g/Naip5/Il6/Oas1a/Usp25/Irgm1/Isg15/Zbp1/Stat2",24
"GO:0002699","positive regulation of immune effector process","34/758","328/25730",0.103658536585366,3.51864663105734,7.99815099765833,2.44378948278522e-10,2.91849558981625e-08,2.36211546586056e-08,"Ccl2/P2rx7/Pycard/Bid/Sell/Lamp1/Scimp/Mad2l2/Cd40/Crtam/Tap2/Tlr3/Tlr7/H2-M3/Arg1/Klrk1/Casp1/Slamf1/Fcgr1/Ywhag/B2m/Trim6/H2-Q6/Slamf6/Adora2b/H2-T22/Tlr9/H2-T23/Cd1d1/Il6/Dhx58/Pnp/H2-T24/Rsad2",34
