"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009154","purine ribonucleotide catabolic process","17/801","162/25730",0.104938271604938,3.37086358101755,5.42613977325687,1.30246573770337e-05,0.00582083778777252,0.00481600728276156,"Pde7b/Pde4b/Ogt/Bcl2l13/Adpgk/Nudt4/Prkag2/Prxl2c/Prkag1/Hdac4/Pfkfb4/Galt/Pfkfb2/Khk/Xpo4/Prkaca/Nt5c2",17
"GO:0016052","carbohydrate catabolic process","19/801","200/25730",0.095,3.05162297128589,5.22110498748529,1.72764518761012e-05,0.00689165551397549,0.00570197355702139,"Ogt/Bcl2l13/Gk/Gk5/Adpgk/Ppp1r3d/Pgm2/Prkag2/Prxl2c/Prkag1/Hdac4/Pfkfb4/Galt/Pfkfb2/Khk/Wipi1/Gm2a/Xpo4/Prkaca",19
"GO:0005996","monosaccharide metabolic process","25/801","314/25730",0.0796178343949045,2.55751170908975,4.97757515621441,1.94939661358183e-05,0.00689165551397549,0.00570197355702139,"Ogt/Dgat2/Bcl2l13/Adpgk/Selenon/Man2a2/Pgm2l1/Pgm2/Prkag2/Gpt2/Sesn2/Cd36/Prkag1/Pfkfb4/Galt/Atp1a3/Pfkfb2/Khk/Gpld1/Mapk14/Per2/Acadm/Man2b1/Foxo1/Prkaca",25
"GO:0030595","leukocyte chemotaxis","21/801","238/25730",0.0882352941176471,2.83432474113241,5.09610104027727,1.96263582578635e-05,0.00689165551397549,0.00570197355702139,"Trpm2/Vav3/Il23a/Pde4b/Cx3cr1/Ptprj/Stap1/Jaml/Trem1/Retnlg/Il1b/Wnk1/Il17ra/Slc12a2/Prex1/Camk1d/Mtus1/Alox5/Ccl22/Gbf1/Ppbp",21
"GO:0051056","regulation of small GTPase mediated signal transduction","22/801","258/25730",0.0852713178294574,2.73911486610729,5.03247794405777,2.13605745289811e-05,0.006923376111221,0.00572821834049033,"Pik3cg/Ralgps1/Rasip1/Ogt/Met/Bcr/Gpr4/Ralgapa1/Arap3/Akap13/Rapgef1/Git2/Dab2ip/Sos2/Cyth1/Wnk1/Arrb1/Psd/Abca1/Arhgap18/Ssx2ip/Gbf1",22
"GO:0007264","small GTPase-mediated signal transduction","32/801","461/25730",0.06941431670282,2.22975077248884,4.77582958725514,2.34822234292193e-05,0.006923376111221,0.00572821834049033,"Pik3cg/Vav3/Ccdc88c/Ralgps1/Rasip1/Ogt/Met/Bcr/Gpr4/Itsn1/Ralgapa1/Arap3/Akap13/Arhgap31/Rapgef1/Rhobtb2/Rapgef6/Git2/Tiam2/Dab2ip/Sos2/Cyth1/Arhgap15/Wnk1/Arrb1/Psd/Rasgrp2/Abca1/Arhgap18/Rhof/Ssx2ip/Gbf1",32
"GO:0071375","cellular response to peptide hormone stimulus","28/801","379/25730",0.0738786279683377,2.3731549283712,4.82743994863525,2.49604703123351e-05,0.006923376111221,0.00572821834049033,"Nr4a3/Tgfb1/Igf1r/Cpeb2/Klf5/Ogt/Ptprj/Nfkb1/Tbc1d4/Prkcb/Xbp1/Sorl1/Ptpre/Zfp106/Sos2/C1qtnf9/Il1b/Ace/Pde3b/Gpld1/Eif4ebp2/Pip4k2a/Sesn3/Scnn1a/Nr4a2/Foxo1/Prkaca/Nucks1",28
"GO:0030217","T cell differentiation","27/801","359/25730",0.0752089136490251,2.41588682670339,4.84264078649455,2.53822668143696e-05,0.006923376111221,0.00572821834049033,"Tgfb1/Zfp608/Cracr2a/Il23a/Satb1/Stat4/Icosl/Smarca2/Blm/Fosl2/Srf/Cd44/Xbp1/Prr7/Men1/Bcl2a1d/Sos2/Dll4/Zbtb1/Ctla2a/Il1b/Gpr65/Atp7a/Runx2/Prex1/Nfatc3/Bcl11a",27
"GO:0032868","response to insulin","25/801","320/25730",0.078125,2.50955836454432,4.87077253291311,2.67583698358826e-05,0.006923376111221,0.00572821834049033,"Igf1r/Cpeb2/Ogt/Ptprj/Ache/Tbc1d4/Prkcb/Xbp1/Sorl1/Ptpre/Zfp106/Sos2/Sort1/C1qtnf9/Il1b/Sesn2/Khk/Pde3b/Gpld1/Mapk14/Eif4ebp2/Pip4k2a/Sesn3/Foxo1/Nucks1",25
"GO:0060271","cilium assembly","30/801","424/25730",0.0707547169811321,2.27280757543636,4.73706354556695,2.93706609731563e-05,0.00721930846720183,0.00597306494738295,"Asap1/Cep83/Ahi1/Syne2/Fnbp1l/Ttll3/Bbs2/B9d2/Cfap43/Lima1/Tctn3/Cfap119/Iqcn/Rfx2/Dnmbp/Dnah17/Rsph1/Celsr3/Cc2d2b/Cep128/Ssx2ip/Septin9/Plk4/Sclt1/Atmin/Ablim1/Rab23/Bbs9/Cep19/Ift140",30
